country,iso_code,date,daily_vaccinations,cumulative_vaccinations,vaccines,day,iso_code,location,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,vaccinated_population_percent
Colombia,COL,2021-02-23,2984,48150,Pfizer/BioNTech,7,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0009
Colombia,COL,2021-02-24,2374,50524,Pfizer/BioNTech,8,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0010
Colombia,COL,2021-02-25,15633,66157,Pfizer/BioNTech,9,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0013
Colombia,COL,2021-02-26,15176,81333,Pfizer/BioNTech,10,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0016
Colombia,COL,2021-02-27,32709,114042,Pfizer/BioNTech,11,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0022
Colombia,COL,2021-02-28,16536,130578,Pfizer/BioNTech,12,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0026
Colombia,COL,2021-03-01,18555,149133,Pfizer/BioNTech,13,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0029
Colombia,COL,2021-03-02,20486,169619,Pfizer/BioNTech,14,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0033
Colombia,COL,2021-03-03,21861,191480,Pfizer/BioNTech,15,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0038
Colombia,COL,2021-03-04,14995,206475,Pfizer/BioNTech,16,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0041
Colombia,COL,2021-03-05,33376,239851,Pfizer/BioNTech,17,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0047
Colombia,COL,2021-03-06,30560,270411,Pfizer/BioNTech,18,COL,Colombia,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,0.0053
"Costa Rica",CRI,2020-12-24,55,55,Pfizer/BioNTech,1,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0000
"Costa Rica",CRI,2020-12-25,240,295,Pfizer/BioNTech,2,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0001
"Costa Rica",CRI,2020-12-26,240,535,Pfizer/BioNTech,3,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0001
"Costa Rica",CRI,2020-12-27,240,775,Pfizer/BioNTech,4,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0002
"Costa Rica",CRI,2020-12-28,240,1015,Pfizer/BioNTech,5,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0002
"Costa Rica",CRI,2020-12-29,240,1255,Pfizer/BioNTech,6,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0002
"Costa Rica",CRI,2020-12-30,240,1495,Pfizer/BioNTech,7,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0003
"Costa Rica",CRI,2020-12-31,240,1735,Pfizer/BioNTech,8,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0003
"Costa Rica",CRI,2021-01-01,240,1975,Pfizer/BioNTech,9,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0004
"Costa Rica",CRI,2021-01-02,240,2215,Pfizer/BioNTech,10,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0004
"Costa Rica",CRI,2021-01-03,240,2455,Pfizer/BioNTech,11,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0005
"Costa Rica",CRI,2021-01-04,414,2869,Pfizer/BioNTech,12,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0006
"Costa Rica",CRI,2021-01-05,588,3457,Pfizer/BioNTech,13,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0007
"Costa Rica",CRI,2021-01-06,763,4220,Pfizer/BioNTech,14,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0008
"Costa Rica",CRI,2021-01-07,937,5157,Pfizer/BioNTech,15,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0010
"Costa Rica",CRI,2021-01-08,1111,6268,Pfizer/BioNTech,16,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0012
"Costa Rica",CRI,2021-01-09,1385,7653,Pfizer/BioNTech,17,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0015
"Costa Rica",CRI,2021-01-10,1659,9312,Pfizer/BioNTech,18,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0018
"Costa Rica",CRI,2021-01-11,1759,11071,Pfizer/BioNTech,19,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0022
"Costa Rica",CRI,2021-01-12,1859,12930,Pfizer/BioNTech,20,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0025
"Costa Rica",CRI,2021-01-13,1959,14889,Pfizer/BioNTech,21,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0029
"Costa Rica",CRI,2021-01-14,2058,16947,Pfizer/BioNTech,22,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0033
"Costa Rica",CRI,2021-01-15,2158,19105,Pfizer/BioNTech,23,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0038
"Costa Rica",CRI,2021-01-16,2066,21171,Pfizer/BioNTech,24,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0042
"Costa Rica",CRI,2021-01-17,1973,23144,Pfizer/BioNTech,25,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0045
"Costa Rica",CRI,2021-01-18,1880,25024,Pfizer/BioNTech,26,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0049
"Costa Rica",CRI,2021-01-19,1955,26979,Pfizer/BioNTech,27,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0053
"Costa Rica",CRI,2021-01-20,2029,29008,Pfizer/BioNTech,28,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0057
"Costa Rica",CRI,2021-01-21,2103,31111,Pfizer/BioNTech,29,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0061
"Costa Rica",CRI,2021-01-22,2177,33288,Pfizer/BioNTech,30,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0065
"Costa Rica",CRI,2021-01-23,2344,35632,Pfizer/BioNTech,31,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0070
"Costa Rica",CRI,2021-01-24,2510,38142,Pfizer/BioNTech,32,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0075
"Costa Rica",CRI,2021-01-25,2677,40819,Pfizer/BioNTech,33,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0080
"Costa Rica",CRI,2021-01-26,2490,43309,Pfizer/BioNTech,34,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0085
"Costa Rica",CRI,2021-01-27,2303,45612,Pfizer/BioNTech,35,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0090
"Costa Rica",CRI,2021-01-28,2116,47728,Pfizer/BioNTech,36,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0094
"Costa Rica",CRI,2021-01-29,1929,49657,Pfizer/BioNTech,37,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0097
"Costa Rica",CRI,2021-01-30,1742,51399,Pfizer/BioNTech,38,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0101
"Costa Rica",CRI,2021-01-31,1555,52954,Pfizer/BioNTech,39,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0104
"Costa Rica",CRI,2021-02-01,1368,54322,Pfizer/BioNTech,40,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0107
"Costa Rica",CRI,2021-02-02,1528,55850,Pfizer/BioNTech,41,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0110
"Costa Rica",CRI,2021-02-03,1688,57538,Pfizer/BioNTech,42,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0113
"Costa Rica",CRI,2021-02-04,1848,59386,Pfizer/BioNTech,43,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0117
"Costa Rica",CRI,2021-02-05,2007,61393,Pfizer/BioNTech,44,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0121
"Costa Rica",CRI,2021-02-06,2167,63560,Pfizer/BioNTech,45,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0125
"Costa Rica",CRI,2021-02-07,2327,65887,Pfizer/BioNTech,46,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0129
"Costa Rica",CRI,2021-02-08,2487,68374,Pfizer/BioNTech,47,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0134
"Costa Rica",CRI,2021-02-09,2578,70952,Pfizer/BioNTech,48,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0139
"Costa Rica",CRI,2021-02-10,2668,73620,Pfizer/BioNTech,49,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0145
"Costa Rica",CRI,2021-02-11,2758,76378,Pfizer/BioNTech,50,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0150
"Costa Rica",CRI,2021-02-12,2848,79226,Pfizer/BioNTech,51,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0156
"Costa Rica",CRI,2021-02-13,2939,82165,Pfizer/BioNTech,52,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0161
"Costa Rica",CRI,2021-02-14,3029,85194,Pfizer/BioNTech,53,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0167
"Costa Rica",CRI,2021-02-15,3119,88313,Pfizer/BioNTech,54,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0173
"Costa Rica",CRI,2021-02-16,2760,91073,Pfizer/BioNTech,55,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0179
"Costa Rica",CRI,2021-02-17,2401,93474,Pfizer/BioNTech,56,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0183
"Costa Rica",CRI,2021-02-18,2042,95516,Pfizer/BioNTech,57,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0188
"Costa Rica",CRI,2021-02-19,1683,97199,Pfizer/BioNTech,58,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0191
"Costa Rica",CRI,2021-02-20,1323,98522,Pfizer/BioNTech,59,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0193
"Costa Rica",CRI,2021-02-21,964,99486,Pfizer/BioNTech,60,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0195
"Costa Rica",CRI,2021-02-22,605,100091,Pfizer/BioNTech,61,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0196
"Costa Rica",CRI,2021-02-23,1511,101602,Pfizer/BioNTech,62,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0199
"Costa Rica",CRI,2021-02-24,2417,104019,Pfizer/BioNTech,63,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0204
"Costa Rica",CRI,2021-02-25,3323,107342,Pfizer/BioNTech,64,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0211
"Costa Rica",CRI,2021-02-26,4229,111571,Pfizer/BioNTech,65,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0219
"Costa Rica",CRI,2021-02-27,5135,116706,Pfizer/BioNTech,66,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0229
"Costa Rica",CRI,2021-02-28,6041,122747,Pfizer/BioNTech,67,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0241
"Costa Rica",CRI,2021-03-01,6947,129694,Pfizer/BioNTech,68,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0255
"Costa Rica",CRI,2021-03-02,7497,137191,Pfizer/BioNTech,69,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0269
"Costa Rica",CRI,2021-03-03,8047,145238,Pfizer/BioNTech,70,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0285
"Costa Rica",CRI,2021-03-04,8597,153835,Pfizer/BioNTech,71,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0302
"Costa Rica",CRI,2021-03-05,9147,162982,Pfizer/BioNTech,72,CRI,"Costa Rica",5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,0.0320
Croatia,HRV,2020-12-30,7864,7864,Pfizer/BioNTech,1,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0019
Croatia,HRV,2020-12-31,1105,8969,Pfizer/BioNTech,2,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0022
Croatia,HRV,2021-01-01,1105,10074,Pfizer/BioNTech,3,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0025
Croatia,HRV,2021-01-02,1105,11179,Pfizer/BioNTech,4,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0027
Croatia,HRV,2021-01-03,1105,12284,Pfizer/BioNTech,5,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0030
Croatia,HRV,2021-01-04,1036,13320,Pfizer/BioNTech,6,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0032
Croatia,HRV,2021-01-05,989,14309,Pfizer/BioNTech,7,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0035
Croatia,HRV,2021-01-06,1334,15643,Pfizer/BioNTech,8,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0038
Croatia,HRV,2021-01-07,1662,17305,Pfizer/BioNTech,9,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0042
Croatia,HRV,2021-01-08,4382,21687,Pfizer/BioNTech,10,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0053
Croatia,HRV,2021-01-09,5015,26702,Pfizer/BioNTech,11,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0065
Croatia,HRV,2021-01-10,2693,29395,Pfizer/BioNTech,12,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0072
Croatia,HRV,2021-01-11,2748,32143,Pfizer/BioNTech,13,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0078
Croatia,HRV,2021-01-12,2802,34945,Pfizer/BioNTech,14,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0085
Croatia,HRV,2021-01-13,2479,37424,Pfizer/BioNTech,15,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0091
Croatia,HRV,2021-01-14,3447,40871,Pfizer/BioNTech,16,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0100
Croatia,HRV,2021-01-15,3532,44403,Pfizer/BioNTech,17,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0108
Croatia,HRV,2021-01-16,4374,48777,Pfizer/BioNTech,18,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0119
Croatia,HRV,2021-01-17,2510,51287,Pfizer/BioNTech,19,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0125
Croatia,HRV,2021-01-18,2747,54034,Pfizer/BioNTech,20,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0132
Croatia,HRV,2021-01-19,2984,57018,Pfizer/BioNTech,21,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0139
Croatia,HRV,2021-01-20,3329,60347,Pfizer/BioNTech,22,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0147
Croatia,HRV,2021-01-21,3343,63690,Pfizer/BioNTech,23,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0155
Croatia,HRV,2021-01-22,3346,67036,Pfizer/BioNTech,24,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0163
Croatia,HRV,2021-01-23,2960,69996,Pfizer/BioNTech,25,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0171
Croatia,HRV,2021-01-24,2800,72796,Pfizer/BioNTech,26,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0177
Croatia,HRV,2021-01-25,2640,75436,Pfizer/BioNTech,27,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0184
Croatia,HRV,2021-01-26,2598,78034,Pfizer/BioNTech,28,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0190
Croatia,HRV,2021-01-27,2448,80482,Pfizer/BioNTech,29,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0196
Croatia,HRV,2021-01-28,2299,82781,Pfizer/BioNTech,30,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0202
Croatia,HRV,2021-01-29,2150,84931,Pfizer/BioNTech,31,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0207
Croatia,HRV,2021-01-30,2097,87028,Pfizer/BioNTech,32,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0212
Croatia,HRV,2021-01-31,2045,89073,Pfizer/BioNTech,33,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0217
Croatia,HRV,2021-02-01,1992,91065,Pfizer/BioNTech,34,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0222
Croatia,HRV,2021-02-02,1920,92985,Pfizer/BioNTech,35,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0227
Croatia,HRV,2021-02-03,1848,94833,Pfizer/BioNTech,36,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0231
Croatia,HRV,2021-02-04,7576,102409,Pfizer/BioNTech,37,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0249
Croatia,HRV,2021-02-05,2406,104815,Pfizer/BioNTech,38,HRV,Croatia,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,0.0255
